,Column,Selected feature,Feature ranking
950,950,True,1
951,951,True,1
952,952,True,1
953,953,True,1
954,954,True,1
955,955,True,1
956,956,True,1
957,957,True,1
958,958,True,1
959,959,True,1
960,960,True,1
961,961,True,1
962,962,True,1
963,963,True,1
964,964,True,1
965,965,True,1
966,966,True,1
967,967,True,1
968,968,True,1
969,969,True,1
970,970,True,1
971,971,True,1
972,972,True,1
973,973,True,1
974,974,True,1
975,975,True,1
976,976,True,1
977,977,True,1
978,978,True,1
979,979,True,1
980,980,True,1
981,981,True,1
982,982,True,1
983,983,True,1
984,984,True,1
985,985,True,1
986,986,True,1
987,987,True,1
988,988,True,1
989,989,True,1
990,990,True,1
991,991,True,1
992,992,True,1
993,993,True,1
994,994,True,1
995,995,True,1
996,996,True,1
997,997,True,1
998,998,True,1
999,999,True,1
1000,1000,True,1
1001,1001,True,1
1002,1002,True,1
1003,1003,True,1
1004,1004,True,1
1005,1005,True,1
1006,1006,True,1
1007,1007,True,1
1008,1008,True,1
1009,1009,True,1
1010,1010,True,1
1011,1011,True,1
1012,1012,True,1
1013,1013,True,1
1014,1014,True,1
1015,1015,True,1
1016,1016,True,1
1017,1017,True,1
1018,1018,True,1
1019,1019,True,1
1020,1020,True,1
1021,1021,True,1
1022,1022,True,1
1023,1023,True,1
1024,1024,True,1
1025,1025,True,1
1026,1026,True,1
1027,1027,True,1
1028,1028,True,1
1029,1029,True,1
1030,1030,True,1
1031,1031,True,1
1032,1032,True,1
1033,1033,True,1
1034,1034,True,1
1035,1035,True,1
1036,1036,True,1
1037,1037,True,1
1038,1038,True,1
1039,1039,True,1
1040,1040,True,1
1041,1041,True,1
1042,1042,True,1
1043,1043,True,1
1044,1044,True,1
1045,1045,True,1
1046,1046,True,1
1047,1047,True,1
1048,1048,True,1
1049,1049,True,1
1050,1050,True,1
1051,1051,True,1
1052,1052,True,1
1053,1053,True,1
1054,1054,True,1
1055,1055,True,1
1056,1056,True,1
1057,1057,True,1
1058,1058,True,1
1059,1059,True,1
1060,1060,True,1
1061,1061,True,1
1062,1062,True,1
1063,1063,True,1
1064,1064,True,1
1065,1065,True,1
1066,1066,True,1
1067,1067,True,1
1068,1068,True,1
1069,1069,True,1
1070,1070,True,1
1071,1071,True,1
1072,1072,True,1
1073,1073,True,1
1074,1074,True,1
1075,1075,True,1
1076,1076,True,1
1077,1077,True,1
1078,1078,True,1
1079,1079,True,1
1080,1080,True,1
1081,1081,True,1
1082,1082,True,1
1083,1083,True,1
1084,1084,True,1
1085,1085,True,1
1086,1086,True,1
1087,1087,True,1
1088,1088,True,1
1089,1089,True,1
1090,1090,True,1
1091,1091,True,1
1092,1092,True,1
1093,1093,True,1
1094,1094,True,1
1095,1095,True,1
1096,1096,True,1
1097,1097,True,1
1098,1098,True,1
1099,1099,True,1
1100,1100,True,1
1101,1101,True,1
1102,1102,True,1
1103,1103,True,1
1104,1104,True,1
1105,1105,True,1
1106,1106,True,1
1107,1107,True,1
1108,1108,True,1
1109,1109,True,1
1110,1110,True,1
1111,1111,True,1
1112,1112,True,1
1113,1113,True,1
1114,1114,True,1
1115,1115,True,1
1116,1116,True,1
1117,1117,True,1
1118,1118,True,1
1119,1119,True,1
1120,1120,True,1
1121,1121,True,1
1122,1122,True,1
1123,1123,True,1
1124,1124,True,1
1125,1125,True,1
1126,1126,True,1
1127,1127,True,1
1128,1128,True,1
1129,1129,True,1
1130,1130,True,1
1131,1131,True,1
1132,1132,True,1
1133,1133,True,1
1134,1134,True,1
1135,1135,True,1
1136,1136,True,1
1137,1137,True,1
1138,1138,True,1
1139,1139,True,1
1140,1140,True,1
1141,1141,True,1
1142,1142,True,1
1143,1143,True,1
1144,1144,True,1
1145,1145,True,1
1146,1146,True,1
1147,1147,True,1
1148,1148,True,1
1149,1149,True,1
1150,1150,True,1
1151,1151,True,1
1152,1152,True,1
1153,1153,True,1
1154,1154,True,1
1155,1155,True,1
1156,1156,True,1
1157,1157,True,1
1158,1158,True,1
1159,1159,True,1
1160,1160,True,1
1161,1161,True,1
1162,1162,True,1
1163,1163,True,1
1164,1164,True,1
1165,1165,True,1
1166,1166,True,1
1167,1167,True,1
1168,1168,True,1
1169,1169,True,1
1170,1170,True,1
1171,1171,True,1
1172,1172,True,1
1173,1173,True,1
1174,1174,True,1
1175,1175,True,1
1176,1176,True,1
1177,1177,True,1
1178,1178,True,1
1179,1179,True,1
1180,1180,True,1
1181,1181,True,1
1182,1182,True,1
1183,1183,True,1
1184,1184,True,1
1185,1185,True,1
1186,1186,True,1
1187,1187,True,1
1188,1188,True,1
1189,1189,True,1
1190,1190,True,1
1191,1191,True,1
1192,1192,True,1
1193,1193,True,1
1194,1194,True,1
1195,1195,True,1
1196,1196,True,1
1197,1197,True,1
1198,1198,True,1
1199,1199,True,1
1200,1200,True,1
1201,1201,True,1
1202,1202,True,1
1203,1203,True,1
1204,1204,True,1
1205,1205,True,1
1206,1206,True,1
1207,1207,True,1
1208,1208,True,1
1209,1209,True,1
1210,1210,True,1
1211,1211,True,1
1212,1212,True,1
1213,1213,True,1
1214,1214,True,1
1215,1215,True,1
1216,1216,True,1
1217,1217,True,1
1218,1218,True,1
1219,1219,True,1
1220,1220,True,1
1221,1221,True,1
1222,1222,True,1
1223,1223,True,1
1224,1224,True,1
1225,1225,True,1
1226,1226,True,1
1227,1227,True,1
1228,1228,True,1
1229,1229,True,1
1230,1230,True,1
1231,1231,True,1
1232,1232,True,1
1233,1233,True,1
1234,1234,True,1
1235,1235,True,1
1236,1236,True,1
1237,1237,True,1
1238,1238,True,1
1239,1239,True,1
1240,1240,True,1
1241,1241,True,1
1242,1242,True,1
1243,1243,True,1
1244,1244,True,1
1245,1245,True,1
1246,1246,True,1
1247,1247,True,1
1248,1248,True,1
1249,1249,True,1
1250,1250,True,1
1251,1251,True,1
1252,1252,True,1
1253,1253,True,1
1254,1254,True,1
1255,1255,True,1
1256,1256,True,1
1257,1257,True,1
1258,1258,True,1
1259,1259,True,1
1260,1260,True,1
1261,1261,True,1
1262,1262,True,1
1263,1263,True,1
1264,1264,True,1
1265,1265,True,1
1266,1266,True,1
1267,1267,True,1
1268,1268,True,1
1269,1269,True,1
1270,1270,True,1
1271,1271,True,1
1272,1272,True,1
1273,1273,True,1
1274,1274,True,1
1275,1275,True,1
1276,1276,True,1
1277,1277,True,1
1278,1278,True,1
1279,1279,True,1
1280,1280,True,1
1281,1281,True,1
1282,1282,True,1
1283,1283,True,1
1284,1284,True,1
1285,1285,True,1
1286,1286,True,1
1287,1287,True,1
1288,1288,True,1
1289,1289,True,1
1290,1290,True,1
1291,1291,True,1
1292,1292,True,1
1293,1293,True,1
