,Column,Selected feature,Feature ranking
547,547,False,514
548,548,False,1011
549,549,False,558
550,550,False,17
551,551,False,209
552,552,False,342
553,553,False,456
554,554,False,655
555,555,True,1
556,556,True,1
557,557,True,1
558,558,False,339
559,559,False,1035
560,560,False,184
561,561,False,3
562,562,False,12
563,563,False,717
564,564,False,733
565,565,False,592
566,566,False,607
567,567,True,1
568,568,False,601
569,569,False,451
570,570,False,991
571,571,True,1
572,572,False,426
573,573,False,611
574,574,False,280
575,575,False,654
576,576,False,709
577,577,False,552
578,578,False,763
579,579,True,1
580,580,False,525
581,581,False,866
582,582,False,731
583,583,False,843
584,584,False,239
585,585,False,101
586,586,False,732
587,587,False,861
588,588,False,626
589,589,False,609
590,590,True,1
591,591,False,473
592,592,False,384
593,593,False,386
594,594,False,962
595,595,False,566
596,596,False,887
597,597,False,385
598,598,False,502
599,599,False,425
600,600,False,462
601,601,False,281
602,602,False,112
603,603,False,543
604,604,False,406
605,605,False,996
606,606,False,1031
607,607,False,791
608,608,False,714
609,609,False,580
610,610,False,625
611,611,False,192
612,612,False,612
613,613,False,314
614,614,True,1
615,615,False,238
616,616,True,1
617,617,True,1
618,618,False,1021
619,619,False,297
620,620,False,761
621,621,False,864
622,622,False,1007
623,623,False,467
624,624,False,197
625,625,False,302
626,626,True,1
627,627,False,354
628,628,False,556
629,629,False,182
630,630,True,1
631,631,False,567
632,632,False,366
633,633,False,162
634,634,False,692
635,635,False,691
636,636,False,116
637,637,False,823
638,638,False,639
639,639,False,669
640,640,False,664
641,641,False,786
642,642,False,565
643,643,False,796
644,644,False,754
645,645,False,826
646,646,False,671
647,647,False,984
648,648,False,398
649,649,False,433
650,650,False,1004
651,651,False,776
652,652,False,590
653,653,False,902
654,654,False,729
655,655,False,477
656,656,False,598
657,657,False,48
658,658,False,906
659,659,False,165
660,660,False,762
661,661,False,120
662,662,False,194
663,663,False,563
664,664,False,1051
665,665,False,370
666,666,False,833
667,667,False,8
668,668,False,259
669,669,False,576
670,670,False,9
671,671,False,441
672,672,False,218
673,673,False,303
674,674,False,305
675,675,False,254
676,676,False,795
677,677,False,1201
678,678,False,1049
679,679,False,897
680,680,False,367
681,681,True,1
682,682,False,1211
683,683,False,1213
684,684,False,838
685,685,False,839
686,686,False,99
687,687,False,710
688,688,False,960
689,689,False,900
690,690,False,449
691,691,False,83
692,692,True,1
693,693,False,968
694,694,False,1235
695,695,False,1237
696,696,False,1239
697,697,False,1241
698,698,False,1243
699,699,False,1245
700,700,False,1247
701,701,False,1249
702,702,False,970
703,703,True,1
704,704,False,179
705,705,False,825
706,706,False,830
707,707,False,958
708,708,True,1
709,709,False,1265
710,710,False,673
711,711,False,972
712,712,False,973
713,713,False,707
714,714,False,819
715,715,False,1277
716,716,False,918
717,717,False,1281
718,718,False,1283
719,719,False,286
720,720,False,5
721,721,False,123
722,722,False,848
723,723,True,1
724,724,True,1
725,725,False,631
726,726,False,1168
727,727,False,621
728,728,True,1
729,729,False,820
730,730,False,420
731,731,False,798
732,732,False,229
733,733,False,1170
734,734,False,879
735,735,False,585
736,736,False,1181
737,737,False,1192
738,738,False,1193
739,739,False,1180
740,740,False,1122
741,741,False,1060
742,742,False,1118
743,743,True,1
744,744,False,1108
745,745,False,1101
746,746,False,1047
747,747,True,1
748,748,False,334
749,749,False,207
750,750,False,1207
751,751,False,489
752,752,False,1206
753,753,False,1126
754,754,True,1
755,755,False,1107
756,756,False,1106
757,757,False,1255
758,758,False,1157
759,759,False,1156
760,760,False,1130
761,761,False,1131
762,762,False,1103
763,763,False,1177
764,764,False,1219
765,765,False,1268
766,766,False,1188
767,767,False,1189
768,768,False,1244
769,769,False,1104
770,770,False,1142
771,771,False,1144
772,772,False,941
773,773,False,1076
774,774,False,1086
775,775,False,1218
776,776,False,1148
777,777,False,828
778,778,False,1058
779,779,False,1064
780,780,False,1136
781,781,False,1133
782,782,False,810
783,783,False,1052
784,784,False,369
785,785,False,541
786,786,True,1
787,787,True,1
788,788,False,724
789,789,False,915
790,790,False,442
791,791,False,217
792,792,False,304
793,793,False,264
794,794,False,322
795,795,False,684
796,796,False,1161
797,797,False,1054
798,798,True,1
799,799,False,35
800,800,False,242
801,801,False,1164
802,802,False,1132
803,803,False,178
804,804,False,410
805,805,False,268
806,806,False,504
807,807,False,855
808,808,False,630
809,809,False,357
810,810,False,643
811,811,False,809
812,812,False,735
813,813,False,1285
